old_url,new_url,http_status,path_changed,source,notes
https://sweet-home.co.il/,https://sweethome-immobilien.de/,301,no,phase4-sample,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/golden-hills-by-medousa-developers,https://sweethome-immobilien.de/projects/golden-hills-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azizi-arian,https://sweethome-immobilien.de/projects/azizi-arian,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/city-views-by-medousa-developers,https://sweethome-immobilien.de/projects/city-views-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/the-pearl-residences,https://sweethome-immobilien.de/projects/the-pearl-residences,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/city-landmark-by-korantina-homes,https://sweethome-immobilien.de/projects/city-landmark-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azizi-milan,https://sweethome-immobilien.de/projects/azizi-milan,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/michelle-park,https://sweethome-immobilien.de/projects/michelle-park,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/eckert-carre-by-d-h,https://sweethome-immobilien.de/projects/eckert-carre-by-d-h,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/grigio-court-by-aristo-developers,https://sweethome-immobilien.de/projects/grigio-court-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/tm-boutique,https://sweethome-immobilien.de/projects/tm-boutique,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azizi-riviera-r-ve-at-meydan-mbr-city,https://sweethome-immobilien.de/projects/azizi-riviera-r-ve-at-meydan-mbr-city,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/al-furjan,https://sweethome-immobilien.de/projects/al-furjan,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/meteora-residential-development-by-aristos,https://sweethome-immobilien.de/projects/meteora-residential-development-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/melania-begania-residences-by-aristos,https://sweethome-immobilien.de/projects/melania-begania-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/avora-court-by-aristos,https://sweethome-immobilien.de/projects/avora-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/galaxy-residences-by-aristos,https://sweethome-immobilien.de/projects/galaxy-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/villa-superior-by-aristos,https://sweethome-immobilien.de/projects/villa-superior-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/rosemarine-beachfront-residences-by-aristos,https://sweethome-immobilien.de/projects/rosemarine-beachfront-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/pearl-park-residences-by-aristos,https://sweethome-immobilien.de/projects/pearl-park-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/serenity-court-by-aristos,https://sweethome-immobilien.de/projects/serenity-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/zephyros-village-3-by-aristos,https://sweethome-immobilien.de/projects/zephyros-village-3-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/pelagos-beachfront-villas-by-aristos,https://sweethome-immobilien.de/projects/pelagos-beachfront-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/angelonia-gardens-2-by-aristos,https://sweethome-immobilien.de/projects/angelonia-gardens-2-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azalea-villas-by-aristos,https://sweethome-immobilien.de/projects/azalea-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/aquamarine-coastal-villas-by-aristos,https://sweethome-immobilien.de/projects/aquamarine-coastal-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/petridia-e-by-aristos,https://sweethome-immobilien.de/projects/petridia-e-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/onero-residences-by-aristos,https://sweethome-immobilien.de/projects/onero-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azizi-ruby,https://sweethome-immobilien.de/projects/azizi-ruby,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/burj-azizi,https://sweethome-immobilien.de/projects/burj-azizi,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/am-winterfeldt,https://sweethome-immobilien.de/projects/am-winterfeldt,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/the-franz-by-d-h,https://sweethome-immobilien.de/projects/the-franz-by-d-h,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/andriana-court-by-aristo,https://sweethome-immobilien.de/projects/andriana-court-by-aristo,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/infinity,https://sweethome-immobilien.de/projects/infinity,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/marelia-valley-by-medousa-developers,https://sweethome-immobilien.de/projects/marelia-valley-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/buying-property-in-paphos-as-a-foreigner,https://sweethome-immobilien.de/blog/buying-property-in-paphos-as-a-foreigner,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/best-berlin-districts-for-families,https://sweethome-immobilien.de/blog/best-berlin-districts-for-families,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/best-areas-to-buy-property-in-paphos,https://sweethome-immobilien.de/blog/best-areas-to-buy-property-in-paphos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/new-build-vs-altbau-in-berlin-which-is-better,https://sweethome-immobilien.de/blog/new-build-vs-altbau-in-berlin-which-is-better,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/berlin-rental-laws-explained-for-property-buyers,https://sweethome-immobilien.de/blog/berlin-rental-laws-explained-for-property-buyers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/kato-paphos-the-mediterraneans-quiet-overperformer,https://sweethome-immobilien.de/blog/kato-paphos-the-mediterraneans-quiet-overperformer,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/berlin-real-estate-investment-guide-2026,https://sweethome-immobilien.de/blog/berlin-real-estate-investment-guide-2026,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/what-300k-buys-you-in-paphos-right-now,https://sweethome-immobilien.de/blog/what-300k-buys-you-in-paphos-right-now,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/how-smart-investors-buy-berlin-at-a-40-discount,https://sweethome-immobilien.de/blog/how-smart-investors-buy-berlin-at-a-40-discount,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/how-foreigners-can-buy-property-in-berlin,https://sweethome-immobilien.de/blog/how-foreigners-can-buy-property-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/best-berlin-districts-for-property-investment,https://sweethome-immobilien.de/blog/best-berlin-districts-for-property-investment,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/why-paphos-is-attracting-international-property-buyers,https://sweethome-immobilien.de/blog/why-paphos-is-attracting-international-property-buyers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/what-to-check-before-buying-an-apartment-in-berlin,https://sweethome-immobilien.de/blog/what-to-check-before-buying-an-apartment-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/blog/hidden-costs-of-buying-property-in-berlin,https://sweethome-immobilien.de/blog/hidden-costs-of-buying-property-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/buying-property-in-paphos-as-a-foreigner,https://sweethome-immobilien.de/en/blog/buying-property-in-paphos-as-a-foreigner,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/best-berlin-districts-for-families,https://sweethome-immobilien.de/en/blog/best-berlin-districts-for-families,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/best-areas-to-buy-property-in-paphos,https://sweethome-immobilien.de/en/blog/best-areas-to-buy-property-in-paphos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/new-build-vs-altbau-in-berlin-which-is-better,https://sweethome-immobilien.de/en/blog/new-build-vs-altbau-in-berlin-which-is-better,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/berlin-rental-laws-explained-for-property-buyers,https://sweethome-immobilien.de/en/blog/berlin-rental-laws-explained-for-property-buyers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/kato-paphos-the-mediterraneans-quiet-overperformer,https://sweethome-immobilien.de/en/blog/kato-paphos-the-mediterraneans-quiet-overperformer,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/berlin-real-estate-investment-guide-2026,https://sweethome-immobilien.de/en/blog/berlin-real-estate-investment-guide-2026,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/what-300k-buys-you-in-paphos-right-now,https://sweethome-immobilien.de/en/blog/what-300k-buys-you-in-paphos-right-now,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/how-smart-investors-buy-berlin-at-a-40-discount,https://sweethome-immobilien.de/en/blog/how-smart-investors-buy-berlin-at-a-40-discount,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/how-foreigners-can-buy-property-in-berlin,https://sweethome-immobilien.de/en/blog/how-foreigners-can-buy-property-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/best-berlin-districts-for-property-investment,https://sweethome-immobilien.de/en/blog/best-berlin-districts-for-property-investment,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/why-paphos-is-attracting-international-property-buyers,https://sweethome-immobilien.de/en/blog/why-paphos-is-attracting-international-property-buyers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/what-to-check-before-buying-an-apartment-in-berlin,https://sweethome-immobilien.de/en/blog/what-to-check-before-buying-an-apartment-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/en/blog/hidden-costs-of-buying-property-in-berlin,https://sweethome-immobilien.de/en/blog/hidden-costs-of-buying-property-in-berlin,301,no,sitemap,1:1 host swap; path+query preserved
http://sweet-home.co.il/,https://sweethome-immobilien.de/,301,no,host-variant,http + apex → https .de same path
https://www.sweet-home.co.il/en,https://sweethome-immobilien.de/en,301,no,host-variant,www → non-www .de same path
